,satisfaction_level_percentage,last_evaluation_percentage,number_project,average_montly_hours,time_spend_company_years,Work_accident,left,promotion_last_5years,department,salary
9926,0.88,0.56,4,243,4,0,0,0,7,1
9927,0.73,0.68,3,132,2,0,0,0,2,1
9928,0.54,0.9,3,206,3,0,0,0,1,1
9929,0.92,0.58,5,205,2,1,0,0,9,1
9930,0.14,0.88,3,162,4,0,0,0,5,1
9931,0.65,0.79,5,266,3,0,0,0,5,1
9932,0.17,0.89,5,261,5,0,0,0,5,1
9933,0.18,0.67,5,209,4,0,0,0,0,1
9934,0.58,0.5,5,184,4,0,0,0,0,1
9935,0.63,0.67,4,229,3,0,0,0,0,1
9936,0.68,0.81,3,180,2,1,0,0,0,2
9937,0.91,0.98,5,135,3,0,0,0,0,0
9938,0.95,0.94,3,174,3,0,0,0,0,1
9939,0.89,0.76,2,278,2,0,0,0,0,1
9940,0.76,0.76,3,197,2,0,0,0,0,1
9941,0.96,0.72,3,157,3,0,0,0,0,1
9942,0.78,0.63,4,156,3,0,0,0,0,0
9943,0.98,0.9,3,186,4,0,0,0,0,0
9944,0.76,0.42,3,217,2,0,0,0,0,0
9945,0.63,0.49,5,192,2,0,0,0,0,0
9946,0.39,0.37,3,127,3,0,0,0,0,0
9947,0.91,0.67,3,257,2,0,0,0,0,0
9948,0.8,0.8,4,229,4,0,0,0,0,0
9949,0.89,0.64,4,274,2,1,0,0,0,0
9950,0.75,0.41,5,196,4,0,0,0,0,0
9951,0.94,0.85,3,137,3,0,0,0,0,0
9952,0.5,0.75,4,239,2,0,0,0,7,0
9953,0.75,0.95,4,177,3,0,0,0,7,0
9954,0.84,0.78,5,164,3,0,0,0,7,0
9955,0.55,0.81,5,229,3,0,0,0,8,0
9956,0.59,0.82,3,149,3,0,0,0,8,0
9957,0.58,0.43,3,224,6,0,0,0,8,0
9958,0.91,0.59,5,179,3,0,0,0,8,0
9959,0.43,0.92,5,151,4,0,0,0,1,0
9960,0.51,0.79,5,222,2,0,0,0,1,0
9961,0.81,0.96,4,219,2,0,0,0,1,0
9962,0.72,0.39,3,257,3,0,0,0,1,0
9963,0.89,0.99,4,258,3,1,0,0,1,1
9964,0.61,0.74,5,185,2,1,0,0,1,1
9965,0.57,0.7,3,248,2,0,0,0,1,1
9966,0.74,0.82,5,154,2,0,0,0,1,1
9967,0.87,0.64,3,187,2,0,0,0,1,1
9968,0.58,0.62,3,182,3,0,0,0,1,1
9969,0.63,0.59,3,189,3,0,0,0,1,1
9970,0.89,0.85,4,195,4,0,0,0,2,1
9971,0.49,0.74,2,154,3,0,0,0,2,1
9972,0.59,0.59,4,244,3,0,0,0,2,1
9973,0.71,0.99,3,228,2,0,0,0,2,1
9974,0.58,0.62,3,218,3,0,0,0,2,1
9975,0.84,0.61,5,202,3,0,0,0,2,2
9976,0.92,0.48,4,208,3,0,0,0,2,0
9977,0.91,0.59,3,266,2,0,0,0,2,1
9978,0.92,0.78,4,177,2,0,0,0,2,1
9979,0.95,0.65,3,183,3,0,0,0,2,1
9980,0.53,0.62,4,201,3,0,0,0,2,1
9981,0.89,0.89,5,179,2,0,0,0,1,0
9982,0.81,0.84,3,198,2,0,0,0,1,0
9983,0.78,0.67,5,209,3,0,0,0,1,0
9984,0.66,0.48,3,203,4,1,0,0,9,0
9985,0.37,0.71,6,266,5,0,0,0,3,0
9986,0.55,0.84,4,200,4,0,0,0,3,0
9987,0.79,0.88,3,195,4,0,0,0,3,0
9988,0.89,0.83,5,269,3,0,0,0,3,0
9989,0.54,0.76,5,226,2,0,0,0,3,0
9990,0.74,0.8,4,200,4,0,0,0,4,0
9991,0.7,0.47,2,176,5,0,0,0,4,0
9992,0.37,0.85,2,185,3,0,0,0,4,0
9993,0.84,0.71,3,179,2,0,0,0,4,0
9994,0.55,0.58,5,208,3,0,0,0,3,0
9995,0.93,0.79,5,241,4,0,0,0,5,2
9996,0.97,0.55,4,166,3,1,0,0,7,2
9997,0.64,0.53,3,216,3,0,0,0,7,2
9998,0.62,0.64,4,185,2,0,0,0,3,1
9999,0.26,0.91,5,183,6,0,0,0,3,1
10000,0.93,0.49,4,255,2,0,0,0,9,2
10001,0.27,0.61,3,213,6,0,0,0,0,0
10002,0.9,0.63,4,173,3,0,0,0,7,1
10003,0.16,0.7,6,246,4,0,0,0,2,1
10004,0.75,0.63,3,148,4,0,0,0,1,1
10005,0.72,0.74,2,238,3,0,0,0,9,1
10006,0.68,0.51,3,185,3,0,0,0,5,1
10007,0.13,0.77,4,201,5,0,0,0,5,1
10008,0.96,0.92,3,150,2,0,0,0,5,1
10009,0.71,0.72,4,137,3,0,0,0,0,1
10010,0.85,0.66,5,189,3,0,0,0,0,1
10011,0.87,0.91,3,229,3,1,0,0,0,1
10012,0.86,0.93,3,199,3,1,0,0,0,1
10013,0.49,0.85,3,250,2,0,0,0,0,1
10014,0.99,0.59,5,263,3,0,0,0,0,2
10015,0.75,0.95,3,268,3,1,0,0,0,0
10016,0.61,0.64,3,187,2,0,0,0,0,1
10017,0.89,0.84,6,196,4,0,0,0,0,1
10018,0.77,0.7,4,232,3,0,0,0,0,1
10019,0.7,0.79,3,226,4,0,0,0,0,1
10020,0.5,0.58,4,96,3,0,0,0,0,0
10021,0.61,1.0,4,133,4,0,0,0,0,0
10022,0.98,0.53,4,214,2,0,0,0,0,0
10023,0.61,0.77,4,252,2,0,0,0,0,0
10024,0.85,0.56,3,199,4,0,0,0,0,0
10025,0.42,0.85,3,150,3,0,0,0,0,0
10026,0.56,0.75,4,141,3,0,0,0,0,0
10027,0.88,0.8,4,239,3,0,0,0,0,0
10028,0.92,0.69,3,139,2,0,0,0,7,0
10029,0.85,0.77,3,146,4,0,0,0,7,0
10030,0.66,0.74,4,179,3,0,0,0,7,0
10031,0.82,0.93,3,160,3,0,0,0,8,0
10032,0.14,0.58,6,205,3,0,0,0,8,0
10033,0.6,0.98,5,213,3,0,0,0,8,0
10034,0.92,0.65,4,260,2,0,0,0,8,0
10035,0.51,0.72,3,242,3,0,0,0,1,0
10036,0.85,0.46,3,123,5,1,0,0,1,0
10037,0.43,0.84,2,285,5,0,0,0,1,0
10038,0.98,0.56,3,103,5,0,0,0,1,1
10039,0.84,0.55,5,264,3,0,0,0,1,1
10040,0.7,0.52,3,227,2,0,0,0,1,1
10041,0.82,0.82,5,267,2,0,0,0,1,1
10042,0.94,0.67,3,142,3,0,0,0,1,1
10043,0.55,0.79,3,254,3,1,0,0,1,1
10044,0.98,0.5,3,251,3,0,0,0,1,1
10045,0.78,0.63,4,158,3,0,0,0,1,1
10046,0.99,0.77,5,160,3,0,0,0,2,1
10047,0.74,0.58,4,215,3,1,0,0,2,1
10048,0.5,0.74,4,237,2,1,0,0,2,1
10049,0.25,0.8,5,237,6,0,0,0,2,1
10050,0.49,0.55,4,268,4,0,0,0,2,2
10051,0.63,0.74,4,234,3,0,0,0,2,0
10052,0.68,0.73,3,250,2,0,0,0,2,1
10053,0.62,0.54,4,212,4,0,0,0,2,1
10054,0.89,0.52,4,189,3,0,0,0,2,1
10055,0.31,0.37,2,104,3,1,0,0,2,1
10056,0.89,0.61,3,211,2,0,0,0,2,0
10057,0.72,0.65,3,109,5,1,0,0,1,0
10058,0.84,0.75,2,168,2,0,0,0,1,0
10059,0.88,0.71,3,184,3,0,0,0,1,0
10060,0.74,1.0,4,242,2,0,0,0,9,0
10061,0.96,0.95,6,215,4,0,0,0,3,0
10062,0.82,0.89,5,182,3,0,0,0,3,0
10063,0.7,0.64,5,260,3,0,0,0,3,0
10064,0.61,0.84,4,265,2,0,0,0,3,0
10065,0.65,0.83,5,182,2,1,0,0,3,0
10066,0.77,0.64,3,191,3,1,0,0,4,0
10067,0.81,0.77,5,167,4,0,0,0,4,0
10068,0.87,0.66,3,270,2,0,0,0,4,0
10069,0.96,0.73,4,273,2,0,0,0,4,0
10070,0.48,0.7,3,251,3,0,0,0,3,0
10071,0.78,0.96,3,217,3,0,0,0,5,2
10072,0.75,1.0,4,222,2,1,0,0,7,2
10073,0.23,0.87,5,258,4,1,0,0,7,2
10074,0.85,0.76,3,197,5,0,0,0,3,1
10075,0.67,0.56,3,193,2,1,0,0,3,1
10076,0.71,0.81,2,182,3,0,0,0,9,2
10077,0.72,0.7,3,163,3,1,0,0,0,1
10078,0.8,0.77,4,224,2,0,0,0,7,1
10079,0.64,0.86,4,143,2,0,0,0,2,1
10080,0.54,0.42,6,218,3,0,0,0,1,1
10081,0.73,0.67,3,208,4,0,0,0,9,1
10082,0.73,1.0,2,229,3,0,0,0,5,1
10083,0.55,0.62,5,184,4,0,0,0,5,1
10084,0.63,0.41,3,180,5,1,0,0,5,1
10085,0.15,0.8,5,121,5,0,0,0,0,1
10086,0.6,0.5,5,203,3,0,0,0,0,1
10087,0.38,0.51,3,151,2,0,0,0,0,1
10088,0.81,0.77,4,239,3,0,0,0,0,1
10089,0.75,0.53,3,166,3,0,0,0,0,2
10090,0.52,0.92,3,268,3,0,0,0,0,0
10091,0.51,1.0,5,196,4,0,0,0,0,1
10092,0.66,0.62,4,241,3,0,0,0,0,1
10093,0.8,0.87,5,251,3,0,0,0,0,1
10094,0.85,0.69,3,263,3,0,0,0,0,1
10095,0.77,0.73,3,224,2,1,0,0,0,0
10096,0.29,0.4,4,138,4,0,0,0,0,0
10097,0.15,0.67,6,167,6,0,0,0,0,0
10098,0.73,0.83,5,266,5,0,0,0,0,0
10099,0.55,0.74,2,116,3,0,0,0,0,0
10100,0.2,0.69,2,160,4,0,0,0,0,0
10101,0.56,0.68,3,144,3,1,0,0,0,0
10102,0.55,0.54,3,190,3,0,0,0,0,0
10103,0.9,0.49,6,175,4,0,0,0,0,0
10104,0.73,0.55,3,206,4,0,0,0,7,0
10105,0.48,0.99,5,180,2,0,0,0,7,0
10106,0.64,0.74,4,157,4,0,0,0,7,0
10107,0.95,0.75,4,203,3,0,0,0,8,0
10108,0.82,0.66,4,238,3,1,0,0,8,0
10109,0.95,0.65,3,273,4,0,0,0,8,0
10110,0.92,0.9,4,179,3,0,0,0,8,0
10111,0.22,0.84,3,131,5,1,0,0,1,0
10112,0.17,0.77,4,151,6,0,0,0,1,0
10113,0.51,0.55,3,261,3,0,0,0,1,0
10114,0.67,0.64,3,203,2,1,0,0,1,0
10115,0.6,0.66,5,143,2,0,0,0,1,0
10116,0.99,0.55,3,97,6,1,0,0,1,1
10117,0.35,0.71,6,204,4,1,0,0,1,1
10118,0.13,0.72,4,154,4,0,0,0,1,1
10119,0.97,0.93,2,160,6,0,0,0,1,1
10120,0.49,0.61,4,232,3,1,0,0,1,1
10121,0.62,0.71,3,255,2,0,0,0,1,1
10122,0.35,0.54,3,128,3,0,0,0,2,1
10123,0.81,0.79,4,222,3,0,0,0,2,1
10124,0.57,0.75,5,171,4,0,0,0,2,1
10125,1.0,0.66,4,173,2,0,0,0,2,1
10126,0.93,0.71,4,272,2,0,0,0,2,1
10127,0.89,0.85,3,166,3,0,0,0,2,1
10128,0.64,0.61,4,143,2,1,0,0,2,2
10129,0.54,0.95,4,149,3,0,0,0,2,0
10130,0.52,0.85,4,257,2,0,0,0,2,1
10131,0.12,0.65,5,262,6,0,0,0,2,1
10132,0.14,0.49,4,115,4,0,0,0,2,1
10133,0.57,0.54,4,142,4,0,0,0,1,1
10134,0.57,0.64,4,144,4,0,0,0,1,0
10135,1.0,0.56,5,247,3,0,0,0,1,0
10136,0.94,0.58,4,216,3,0,0,0,9,0
10137,0.93,0.48,3,276,3,0,0,0,3,0
10138,0.91,0.88,5,123,5,0,0,0,3,0
10139,0.85,0.77,4,264,3,0,0,0,3,0
10140,0.8,0.98,3,189,6,0,0,0,3,0
10141,0.68,0.69,3,148,2,0,0,0,3,0
10142,0.91,0.6,5,150,3,0,0,0,4,1
10143,0.93,0.9,3,172,3,0,0,0,4,1
10144,0.81,0.68,3,236,2,0,0,0,4,1
10145,0.51,0.74,4,151,3,0,0,0,4,1
10146,0.49,0.52,3,168,3,0,0,0,3,1
10147,0.55,0.55,5,256,3,0,0,0,6,1
10148,0.17,0.51,6,213,3,0,0,0,6,1
10149,0.8,0.79,4,148,3,0,0,0,6,1
10150,0.61,0.67,3,266,3,0,0,0,6,1
10151,0.59,0.73,3,195,2,0,0,0,6,1
10152,0.67,0.77,4,242,3,0,0,0,5,1
10153,0.96,0.81,4,183,3,0,0,0,0,1
10154,0.72,0.66,3,134,3,0,0,0,7,1
10155,0.72,0.76,4,189,2,0,0,0,2,1
10156,0.99,0.61,5,196,3,0,0,0,1,1
10157,0.22,0.61,4,150,6,0,0,0,9,1
10158,0.32,0.52,4,191,2,0,0,0,5,1
10159,0.64,0.86,4,248,6,0,0,0,5,1
10160,0.9,0.49,3,256,2,0,0,0,5,1
10161,0.86,0.9,3,158,2,0,0,0,0,1
10162,0.67,0.76,2,210,2,0,0,0,0,1
10163,0.9,0.59,3,247,2,0,0,0,0,1
10164,0.52,0.8,3,156,3,0,0,0,0,1
10165,0.57,0.89,3,202,2,0,0,0,0,1
10166,0.55,0.83,3,157,2,0,0,0,0,1
10167,0.2,0.83,4,258,4,0,0,0,0,2
10168,0.89,0.66,4,176,3,0,0,0,0,2
10169,0.15,0.56,4,214,5,0,0,0,0,2
10170,0.8,0.6,3,212,3,0,0,0,0,2
10171,0.55,0.48,4,271,6,1,0,0,0,2
10172,0.53,0.64,5,281,4,0,0,0,0,2
10173,0.62,0.77,3,204,4,0,0,0,0,2
10174,1.0,0.58,3,112,2,0,0,0,0,2
10175,0.31,0.75,3,120,4,0,0,0,0,2
10176,0.62,0.51,5,134,3,0,0,0,0,2
10177,0.73,0.61,5,222,3,0,0,0,0,2
10178,0.52,0.61,3,203,3,0,0,0,0,2
10179,0.33,0.65,2,239,5,0,0,0,0,0
10180,0.88,0.5,3,142,3,0,0,0,7,0
10181,0.65,0.54,2,177,3,0,0,0,7,0
10182,0.91,0.7,6,201,2,1,0,0,7,0
10183,0.83,0.91,3,196,4,0,0,0,8,0
10184,0.2,0.87,3,140,6,1,0,0,8,0
10185,0.96,0.8,5,195,4,1,0,0,8,0
10186,0.75,0.89,5,154,4,0,0,0,8,0
10187,0.93,0.57,3,141,2,0,0,0,1,0
10188,0.87,0.49,4,213,3,0,0,0,1,0
10189,0.94,0.58,5,222,3,0,0,0,1,0
10190,0.85,0.72,3,150,2,1,0,0,1,0
10191,0.63,0.5,4,172,2,0,0,0,1,0
10192,0.78,0.63,5,261,3,0,0,0,1,0
10193,0.87,0.92,2,248,3,0,0,0,1,0
10194,0.77,0.76,5,149,2,0,0,0,1,1
10195,1.0,0.61,5,178,3,0,0,0,1,1
10196,0.93,0.81,3,212,3,0,0,0,1,1
10197,0.5,0.4,2,108,2,0,0,0,1,1
10198,0.9,0.66,4,160,2,1,0,0,2,1
10199,0.61,0.56,2,160,3,0,0,0,2,1
10200,0.57,0.97,5,196,2,0,0,0,2,1
10201,0.43,0.5,4,121,5,1,0,0,2,1
10202,0.6,0.56,5,268,2,0,0,0,2,1
10203,0.56,0.92,3,232,2,0,0,0,2,1
10204,0.57,0.62,5,263,2,0,0,0,2,1
10205,0.56,0.82,3,208,2,0,0,0,2,1
10206,0.64,0.9,6,143,5,0,0,0,2,2
10207,0.53,0.56,5,236,4,1,0,0,2,2
10208,0.19,0.6,5,198,4,0,0,0,2,2
10209,0.5,0.8,4,261,3,0,0,0,1,2
10210,0.86,0.97,4,258,3,0,0,0,1,2
10211,0.92,0.66,3,230,3,0,0,0,1,2
10212,0.82,0.97,3,137,3,0,0,0,9,2
10213,0.54,0.51,5,258,3,0,0,0,3,2
10214,0.23,0.51,5,139,6,0,0,0,3,0
10215,0.65,0.71,4,186,2,0,0,0,3,0
10216,0.99,0.98,4,259,3,0,0,0,3,0
10217,0.54,0.59,4,202,3,0,0,0,3,0
10218,0.99,0.68,4,235,3,0,0,0,4,0
10219,0.76,0.89,4,224,2,0,0,0,4,0
10220,0.57,0.54,4,210,3,0,0,0,4,0
10221,0.53,0.75,4,240,4,0,0,0,4,0
10222,0.86,0.55,5,149,4,0,0,0,3,1
10223,0.97,0.96,4,250,6,0,0,0,6,1
10224,0.13,0.76,5,171,5,0,0,0,6,1
10225,0.73,0.89,3,139,3,0,0,0,6,1
10226,0.62,0.95,4,132,3,0,0,0,6,1
10227,0.59,0.37,3,125,2,0,0,0,6,1
10228,0.63,0.7,6,141,3,1,0,0,5,1
10229,0.64,0.52,3,269,2,0,0,0,0,1
10230,0.5,0.85,5,249,3,1,0,0,7,1
10231,0.58,0.89,3,256,2,0,0,0,2,1
10232,0.32,0.87,4,179,4,0,0,0,1,1
10233,0.72,0.67,5,210,2,0,0,0,9,1
10234,0.61,0.74,3,160,3,0,0,0,5,1
10235,0.97,0.55,2,267,4,0,0,0,5,1
10236,0.87,0.64,2,169,3,1,0,0,5,1
10237,0.88,0.81,4,235,6,0,0,0,0,1
10238,0.52,0.99,3,136,3,0,0,0,0,1
10239,0.95,0.81,5,210,4,0,0,0,0,1
10240,0.96,0.62,5,230,2,0,0,0,0,1
10241,0.98,0.58,5,186,3,0,0,0,0,1
10242,0.51,0.51,2,271,3,0,0,0,0,1
10243,1.0,0.63,2,105,2,0,0,0,0,1
10244,0.97,0.67,2,147,2,0,0,0,0,1
10245,0.79,0.56,4,177,3,0,0,0,0,2
10246,0.64,0.45,3,135,6,0,0,0,0,0
10247,0.84,0.76,5,243,3,0,0,0,0,1
10248,0.94,0.57,3,166,4,0,0,0,0,1
10249,0.7,0.79,4,194,3,0,0,0,0,1
10250,0.64,1.0,4,201,2,0,0,0,0,1
10251,0.56,0.88,4,248,2,0,0,0,0,1
10252,0.32,0.81,5,111,4,0,0,0,0,1
10253,0.75,0.72,5,174,3,0,0,0,0,1
10254,0.78,0.58,3,241,3,1,0,0,0,1
10255,0.7,0.49,4,173,3,0,0,0,0,1
10256,0.21,0.39,6,132,5,0,0,0,7,1
10257,0.64,0.96,3,274,3,0,0,0,7,0
10258,0.54,0.52,3,115,3,0,0,0,7,0
10259,0.79,0.98,4,170,3,0,0,0,8,0
10260,0.91,0.58,3,172,3,0,0,0,8,0
10261,0.76,0.73,4,148,2,1,0,0,8,0
10262,0.77,0.95,3,246,3,0,0,0,8,0
10263,0.92,0.88,4,151,3,0,0,0,1,0
10264,0.53,0.57,5,141,3,1,0,0,1,2
10265,0.44,0.52,3,269,4,0,0,0,1,0
10266,0.54,0.52,5,170,4,0,0,0,1,2
10267,0.93,0.5,2,135,3,0,0,0,1,2
10268,0.67,0.68,4,254,3,0,0,0,1,0
10269,0.66,0.99,3,228,2,0,0,0,1,0
10270,0.7,0.6,3,266,2,0,0,0,1,2
10271,0.79,0.57,4,152,3,0,0,0,1,0
10272,0.5,0.75,5,178,6,0,0,0,1,1
10273,1.0,0.75,3,237,3,0,0,0,1,2
10274,0.61,0.52,5,255,3,0,0,0,2,1
10275,0.72,0.5,4,245,3,0,0,0,2,1
10276,0.78,0.95,3,155,3,1,0,0,2,1
10277,0.87,0.84,5,216,3,1,0,0,2,1
10278,0.57,0.58,3,251,2,0,0,0,2,2
10279,0.85,0.96,2,260,3,0,0,0,2,1
10280,0.83,0.67,5,132,2,1,0,0,2,1
10281,0.4,0.37,3,169,3,1,0,0,2,1
10282,0.91,0.69,4,259,3,0,0,0,2,2
10283,0.48,0.98,3,257,2,0,0,0,2,1
10284,0.94,0.58,5,190,3,1,0,0,2,2
10285,0.65,0.76,4,171,4,0,0,0,1,0
10286,0.54,0.49,4,190,3,0,0,0,1,1
10287,0.76,0.81,5,270,4,0,0,0,1,1
10288,0.88,0.59,4,227,3,0,0,0,9,1
10289,0.9,0.55,3,195,3,0,0,0,3,1
10290,0.64,0.75,3,169,3,0,0,0,3,0
10291,0.74,0.75,4,169,4,0,0,0,3,0
10292,0.45,0.54,2,184,2,0,0,0,3,0
10293,0.61,0.62,3,240,3,0,0,0,3,0
10294,0.16,0.97,6,282,4,0,0,0,4,0
10295,0.67,0.74,3,226,3,0,0,0,4,0
10296,0.74,0.74,2,254,3,0,0,0,4,0
10297,0.53,0.57,4,250,3,1,0,0,4,0
10298,0.75,0.98,3,143,2,0,0,0,3,0
10299,0.76,0.98,4,258,3,0,0,0,6,0
10300,0.72,0.72,5,265,3,0,0,0,6,2
10301,0.65,0.54,6,181,4,0,0,0,6,0
10302,0.69,0.66,4,178,3,0,0,0,6,0
10303,0.7,0.74,3,194,3,0,0,0,6,0
10304,0.66,0.84,4,253,4,0,0,0,5,0
10305,0.13,0.48,3,210,3,0,0,0,0,2
10306,0.67,0.53,3,264,2,0,0,0,7,0
10307,0.99,0.7,3,219,3,0,0,0,2,0
10308,0.51,0.86,3,198,2,0,0,0,1,0
10309,0.61,0.7,4,161,3,1,0,0,9,2
10310,0.9,0.6,3,255,4,1,0,0,5,0
10311,0.61,0.62,4,233,3,0,0,0,5,1
10312,0.15,0.89,3,251,4,0,0,0,5,2
10313,0.53,0.85,5,268,3,1,0,0,0,1
10314,0.41,0.48,3,135,3,0,0,0,0,2
10315,0.9,0.64,4,201,2,1,0,0,0,1
10316,0.67,0.9,5,171,3,0,0,0,0,1
10317,0.22,0.7,4,225,4,0,0,0,0,1
10318,0.35,0.56,3,144,3,0,0,0,0,1
10319,0.66,0.96,4,185,2,1,0,0,0,1
10320,0.63,0.82,5,275,3,1,0,0,0,1
10321,0.89,0.67,3,269,3,0,0,0,0,1
10322,0.88,0.75,4,201,2,0,0,0,0,1
10323,0.73,0.6,4,166,3,0,0,0,0,2
10324,1.0,0.83,4,280,4,1,0,0,0,0
10325,0.99,0.89,4,254,3,1,0,0,0,1
10326,0.12,0.84,5,230,4,0,0,0,0,1
10327,0.64,0.43,5,269,3,0,0,0,0,1
10328,0.65,0.72,3,248,4,0,0,0,0,1
10329,0.56,0.57,4,161,3,0,0,0,0,1
10330,0.88,0.62,4,237,2,0,0,0,0,1
10331,0.54,0.68,3,144,5,0,0,0,0,1
10332,0.77,0.8,2,255,2,1,0,0,7,1
10333,0.66,0.67,5,148,3,0,0,0,7,1
10334,0.54,0.65,3,185,2,0,0,0,7,2
10335,0.14,0.43,2,238,3,0,0,0,8,0
10336,0.85,0.69,5,273,3,1,0,0,8,0
10337,0.9,0.66,3,256,4,0,0,0,8,0
10338,0.81,0.79,4,177,2,0,0,0,8,2
10339,0.14,0.76,5,215,4,0,0,0,1,0
10340,0.94,0.96,4,270,3,1,0,0,1,0
10341,0.69,0.82,4,272,2,0,0,0,1,0
10342,0.66,0.67,4,268,2,0,0,0,1,2
10343,0.75,0.61,4,272,2,0,0,0,1,0
10344,0.53,0.61,4,182,3,0,0,0,1,0
10345,0.91,0.82,6,280,3,0,0,0,1,0
10346,0.93,0.61,4,205,3,0,0,0,1,0
10347,0.89,0.91,3,264,3,1,0,0,1,0
10348,0.84,0.79,2,150,3,0,0,0,1,0
10349,0.94,0.86,3,150,2,0,0,0,1,0
10350,1.0,0.86,4,195,4,0,0,0,2,1
10351,0.79,0.68,5,272,3,0,0,0,2,1
10352,0.62,0.61,3,171,3,0,0,0,2,1
10353,0.45,0.43,4,253,4,0,0,0,2,1
10354,0.54,0.48,3,158,2,0,0,0,2,1
10355,0.13,0.97,3,156,2,0,0,0,2,1
10356,0.99,0.73,3,181,2,0,0,0,2,1
10357,0.54,0.75,4,249,4,0,0,0,2,1
10358,0.52,0.38,3,132,4,0,0,0,2,1
10359,0.24,0.65,4,248,3,0,0,0,2,1
10360,0.12,0.7,5,277,3,0,0,0,2,1
10361,0.52,0.96,6,166,5,1,0,0,1,1
10362,0.44,0.63,3,193,3,0,0,0,1,2
10363,0.81,0.53,3,148,3,0,0,0,1,0
10364,0.25,0.64,4,226,5,0,0,0,9,1
10365,0.63,0.91,3,233,4,0,0,0,3,1
10366,0.61,0.46,3,171,3,0,0,0,3,1
10367,0.51,0.56,4,157,3,0,0,0,3,1
10368,0.66,0.54,5,191,2,0,0,0,3,0
10369,0.86,0.59,4,189,2,0,0,0,3,0
10370,0.98,0.89,5,181,3,0,0,0,4,0
10371,0.99,0.37,6,219,6,0,0,0,4,0
10372,0.78,0.91,3,166,2,1,0,0,4,0
10373,0.84,0.53,2,275,3,0,0,0,4,0
10374,0.17,0.59,6,160,2,0,0,0,3,0
10375,0.48,0.72,4,186,3,0,0,0,6,0
10376,0.63,0.66,3,256,4,1,0,0,6,0
10377,0.58,0.67,3,156,2,0,0,0,6,0
10378,0.7,0.48,5,99,4,0,0,0,6,0
10379,0.61,0.85,4,273,3,0,0,0,6,0
10380,0.91,0.81,4,135,2,0,0,0,5,0
10381,0.34,0.82,6,202,3,0,0,0,0,0
10382,0.56,0.49,4,256,3,0,0,0,7,0
10383,0.93,0.81,3,143,3,0,0,0,2,0
10384,0.56,0.81,4,216,2,0,0,0,1,0
10385,0.99,0.5,4,173,3,0,0,0,9,0
10386,0.77,0.83,4,154,3,0,0,0,5,0
10387,0.76,0.61,4,172,2,0,0,0,5,0
10388,0.65,0.65,5,180,2,0,0,0,5,0
10389,0.5,0.76,3,174,3,0,0,0,0,1
10390,0.59,0.61,3,210,2,0,0,0,0,1
10391,0.68,0.58,4,186,2,0,0,0,0,1
10392,0.85,0.82,5,184,3,0,0,0,0,1
10393,0.83,0.77,3,260,2,0,0,0,0,1
10394,0.7,0.58,4,207,2,1,0,0,0,1
10395,0.16,0.76,6,210,5,0,0,0,0,1
10396,0.66,0.95,5,206,2,0,0,0,0,1
10397,0.81,0.84,4,173,4,0,0,0,0,1
10398,0.96,0.74,5,194,4,1,0,0,0,1
10399,0.66,0.54,5,203,2,0,0,0,0,1
10400,0.83,0.53,3,186,4,0,0,0,0,1
10401,0.99,0.9,4,175,3,1,0,0,0,2
10402,0.99,0.83,4,274,2,0,0,0,0,0
10403,0.67,0.78,4,193,3,0,0,0,0,1
10404,0.54,0.61,2,264,3,0,0,0,0,1
10405,0.22,0.69,3,212,3,0,0,0,0,1
10406,0.25,0.82,5,244,5,1,0,0,0,1
10407,0.73,0.98,4,216,2,0,0,0,0,0
10408,1.0,0.88,4,252,4,0,0,0,7,0
10409,0.4,0.58,3,135,3,0,0,0,7,0
10410,0.45,0.5,5,99,4,1,0,0,7,0
10411,0.61,0.81,5,136,3,0,0,0,8,0
10412,0.81,0.64,6,176,5,0,0,0,8,0
10413,0.61,0.76,4,135,2,0,0,0,8,0
10414,0.57,0.94,3,230,2,0,0,0,8,0
10415,0.9,0.65,4,221,3,0,0,0,1,0
10416,0.43,0.82,4,138,5,0,0,0,1,0
10417,0.99,0.98,4,169,3,1,0,0,1,0
10418,0.62,0.49,4,174,3,0,0,0,1,0
10419,0.63,0.65,3,162,2,0,0,0,1,0
10420,0.89,0.99,4,274,4,0,0,0,1,0
10421,0.61,0.84,3,206,2,0,0,0,1,0
10422,0.62,0.89,4,254,3,1,0,0,1,0
10423,0.86,0.61,4,181,4,0,0,0,1,0
10424,0.75,0.62,5,144,3,0,0,0,1,0
10425,0.63,0.54,4,147,4,0,0,0,1,0
10426,0.69,0.8,3,212,4,0,0,0,2,0
10427,0.71,0.76,3,134,3,1,0,0,2,0
10428,0.63,0.95,4,134,3,0,0,0,2,1
10429,0.89,0.7,3,256,4,0,0,0,2,1
10430,0.71,0.36,2,132,5,0,0,0,2,1
10431,0.88,0.82,4,109,2,0,0,0,2,1
10432,0.73,0.52,4,141,3,0,0,0,2,1
10433,0.52,0.83,4,180,2,0,0,0,2,1
10434,0.77,0.65,2,162,4,1,0,0,2,1
10435,0.94,0.48,4,143,2,0,0,0,2,1
10436,0.99,0.87,5,211,2,0,0,0,2,1
10437,0.89,0.56,4,225,4,0,0,0,1,1
10438,0.53,0.52,2,135,4,0,0,0,1,1
10439,0.23,0.64,3,228,4,1,0,0,1,1
10440,0.87,0.73,5,111,4,0,0,0,9,2
10441,0.21,0.69,3,144,6,1,0,0,3,0
